text,label
आपका ₹18836 का बिजली बिल 16/03/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"Dear customer, your bank account ending 9266 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-9489.click. Contact support 9537632519.",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://refund-2533.online.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9022741560.,SUSPICIOUS
Limited time update required to continue services. Click http://verify-7591.online.,SUSPICIOUS
আপনার ₹5862 টাকার বিদ্যুৎ বিল 11/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपका ₹57687 का बिजली बिल 27/06/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Your electricity bill of ₹42062 has been paid successfully on 27/01/2026. Transaction ID 57095511.,SAFE
Your package is delayed due to address issues. Track status here http://secure-2463.site.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-8408.live.,SUSPICIOUS
আপনার ₹79082 টাকার বিদ্যুৎ বিল 17/08/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-8020.online এ যাচাই করুন। সহায়তা নম্বর 9387996043",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 28/07/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-8088.xyz पर सत्यापन करें। सहायता: 9908169398",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://secure-2093.xyz.,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-2843.live மூலம் சரிபார்க்கவும். உதவி: 9656979335",LIKELY_SCAM
Your electricity bill of ₹60099 has been paid successfully on 19/08/2026. Transaction ID 45901251.,SAFE
"Dear customer, your bank account ending 4760 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://login-6062.xyz. Contact support 9555488654.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9736334934.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9683477106.,SUSPICIOUS
आपका ₹52433 का बिजली बिल 28/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
आपका ₹93237 का बिजली बिल 27/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your electricity bill of ₹1791 has been paid successfully on 23/05/2026. Transaction ID 04291175.,SAFE
Customer care tried to reach you regarding your account. Please call back 9311881924.,SUSPICIOUS
"Dear customer, your bank account ending 0882 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-7220.online. Contact support 9486151546.",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://kyc-9039.site.,SUSPICIOUS
உங்கள் ₹91833 மின்சார கட்டணம் 24/02/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-5294.live এ যাচাই করুন। সহায়তা নম্বর 9151123070",LIKELY_SCAM
உங்கள் ₹35795 மின்சார கட்டணம் 15/08/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Your electricity bill of ₹17605 has been paid successfully on 25/07/2026. Transaction ID 82809146.,SAFE
"Dear customer, your bank account ending 6629 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://verify-8044.live. Contact support 9678325035.",LIKELY_SCAM
Limited time update required to continue services. Click http://update-9856.xyz.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9548481076.,SUSPICIOUS
আপনার ₹32462 টাকার বিদ্যুৎ বিল 19/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपका ₹10583 का बिजली बिल 26/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
உங்கள் ₹17284 மின்சார கட்டணம் 27/04/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Your package is delayed due to address issues. Track status here http://update-1242.xyz.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-9711.live open kare.",LIKELY_SCAM
Limited time update required to continue services. Click http://update-3738.xyz.,SUSPICIOUS
Your electricity bill of ₹44195 has been paid successfully on 20/04/2026. Transaction ID 54955033.,SAFE
আপনার ₹84851 টাকার বিদ্যুৎ বিল 14/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपका ₹18781 का बिजली बिल 12/07/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://update-7330.site மூலம் சரிபார்க்கவும். உதவி: 9443124064",LIKELY_SCAM
आपका ₹70917 का बिजली बिल 12/08/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
உங்கள் ₹68169 மின்சார கட்டணம் 17/07/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
আপনার ₹1998 টাকার বিদ্যুৎ বিল 15/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://kyc-6898.click.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://login-4965.site.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9942195338.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-4595.online.,SUSPICIOUS
Your electricity bill of ₹66804 has been paid successfully on 25/02/2026. Transaction ID 94756908.,SAFE
"Dear customer, your bank account ending 5507 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://verify-2290.site. Contact support 9431728544.",LIKELY_SCAM
আপনার ₹64009 টাকার বিদ্যুৎ বিল 22/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear customer, your bank account ending 2864 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://verify-0428.live. Contact support 9199692644.",LIKELY_SCAM
உங்கள் ₹45820 மின்சார கட்டணம் 25/09/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9587145606.,SUSPICIOUS
आपका ₹30707 का बिजली बिल 12/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Limited time update required to continue services. Click http://login-0547.xyz.,SUSPICIOUS
Limited time update required to continue services. Click http://login-4516.xyz.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 17/08/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-8974.online पर सत्यापन करें। सहायता: 9609945045",LIKELY_SCAM
உங்கள் ₹79334 மின்சார கட்டணம் 12/04/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9091970293.,SUSPICIOUS
"Dear customer, your bank account ending 9486 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-2654.online. Contact support 9361075722.",LIKELY_SCAM
உங்கள் ₹42999 மின்சார கட்டணம் 20/03/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-5006.online மூலம் சரிபார்க்கவும். உதவி: 9426482122",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9972759125.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://login-4532.site open kare.",LIKELY_SCAM
Your electricity bill of ₹22065 has been paid successfully on 14/02/2026. Transaction ID 57539495.,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-2472.live மூலம் சரிபார்க்கவும். உதவி: 9361872273",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://secure-8108.click open kare.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-5388.online এ যাচাই করুন। সহায়তা নম্বর 9066863126",LIKELY_SCAM
Limited time update required to continue services. Click http://login-6318.live.,SUSPICIOUS
உங்கள் ₹7694 மின்சார கட்டணம் 21/01/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your electricity bill of ₹75016 has been paid successfully on 16/04/2026. Transaction ID 20719557.,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9099731727.,SUSPICIOUS
আপনার ₹31809 টাকার বিদ্যুৎ বিল 21/07/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹90354 has been paid successfully on 28/07/2026. Transaction ID 11801005.,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 22/08/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://verify-0368.xyz पर सत्यापन करें। सहायता: 9323956252",LIKELY_SCAM
আপনার ₹27205 টাকার বিদ্যুৎ বিল 24/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://update-2600.click.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9170014239.,SUSPICIOUS
आपका ₹6505 का बिजली बिल 15/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹80378 টাকার বিদ্যুৎ বিল 10/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
আপনার ₹23307 টাকার বিদ্যুৎ বিল 25/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://secure-4266.click மூலம் சரிபார்க்கவும். உதவி: 9081352956",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-3298.online এ যাচাই করুন। সহায়তা নম্বর 9601443371",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://update-9348.site.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-9048.click এ যাচাই করুন। সহায়তা নম্বর 9838131020",LIKELY_SCAM
आपका ₹35998 का बिजली बिल 28/03/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-4599.live open kare.",LIKELY_SCAM
உங்கள் ₹26978 மின்சார கட்டணம் 27/01/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 23/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-0534.xyz पर सत्यापन करें। सहायता: 9853698488",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9543112936.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://secure-0541.xyz open kare.",LIKELY_SCAM
आपका ₹72802 का बिजली बिल 27/04/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"Dear customer, your bank account ending 2085 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-9553.online. Contact support 9121439386.",LIKELY_SCAM
আপনার ₹68287 টাকার বিদ্যুৎ বিল 19/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-9524.live மூலம் சரிபார்க்கவும். உதவி: 9212320526",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-1295.xyz এ যাচাই করুন। সহায়তা নম্বর 9586584605",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-9475.click open kare.",LIKELY_SCAM
"Dear customer, your bank account ending 7774 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-9463.click. Contact support 9269171879.",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://secure-0937.site.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-7017.click.,SUSPICIOUS
आपका ₹77835 का बिजली बिल 28/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Limited time update required to continue services. Click http://secure-7879.click.,SUSPICIOUS
Limited time update required to continue services. Click http://update-0578.live.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-8241.click open kare.",LIKELY_SCAM
Limited time update required to continue services. Click http://refund-3123.site.,SUSPICIOUS
आपका ₹10215 का बिजली बिल 24/04/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-0691.site এ যাচাই করুন। সহায়তা নম্বর 9443713233",LIKELY_SCAM
"Dear customer, your bank account ending 5527 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-3524.site. Contact support 9798101219.",LIKELY_SCAM
আপনার ₹89527 টাকার বিদ্যুৎ বিল 17/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
உங்கள் ₹50317 மின்சார கட்டணம் 21/06/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Customer care tried to reach you regarding your account. Please call back 9572488619.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-2001.click এ যাচাই করুন। সহায়তা নম্বর 9859992099",LIKELY_SCAM
Limited time update required to continue services. Click http://kyc-1553.live.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 23/05/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://secure-4451.online पर सत्यापन करें। सहायता: 9435613074",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-9594.xyz এ যাচাই করুন। সহায়তা নম্বর 9970920602",LIKELY_SCAM
আপনার ₹45428 টাকার বিদ্যুৎ বিল 24/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-7817.live এ যাচাই করুন। সহায়তা নম্বর 9564333069",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-7482.live এ যাচাই করুন। সহায়তা নম্বর 9959987417",LIKELY_SCAM
आपका ₹44824 का बिजली बिल 15/03/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9332196608.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9193023325.,SUSPICIOUS
Your electricity bill of ₹51337 has been paid successfully on 27/02/2026. Transaction ID 13121814.,SAFE
Your package is delayed due to address issues. Track status here http://secure-9014.click.,SUSPICIOUS
Limited time update required to continue services. Click http://verify-5485.site.,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://login-1077.click மூலம் சரிபார்க்கவும். உதவி: 9260305090",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9194628554.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 25/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://verify-7195.live पर सत्यापन करें। सहायता: 9945895427",LIKELY_SCAM
आपका ₹15124 का बिजली बिल 16/07/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9674251473.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-5399.site open kare.",LIKELY_SCAM
আপনার ₹81590 টাকার বিদ্যুৎ বিল 15/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your package is delayed due to address issues. Track status here http://refund-9112.click.,SUSPICIOUS
Your electricity bill of ₹7994 has been paid successfully on 15/02/2026. Transaction ID 42703966.,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 13/03/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://refund-6648.click पर सत्यापन करें। सहायता: 9092282392",LIKELY_SCAM
आपका ₹11212 का बिजली बिल 28/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपका ₹19860 का बिजली बिल 19/04/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
आपका ₹64346 का बिजली बिल 14/04/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
உங்கள் ₹18233 மின்சார கட்டணம் 28/05/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपका ₹71175 का बिजली बिल 12/08/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 27/04/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-3332.click पर सत्यापन करें। सहायता: 9745475607",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://secure-9927.xyz.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-9575.xyz open kare.",LIKELY_SCAM
"Dear customer, your bank account ending 8853 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-4841.click. Contact support 9497514483.",LIKELY_SCAM
আপনার ₹23633 টাকার বিদ্যুৎ বিল 24/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your electricity bill of ₹69897 has been paid successfully on 14/09/2026. Transaction ID 04192318.,SAFE
Your electricity bill of ₹67860 has been paid successfully on 27/04/2026. Transaction ID 32708338.,SAFE
আপনার ₹20906 টাকার বিদ্যুৎ বিল 23/08/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-8493.xyz open kare.",LIKELY_SCAM
आपका ₹58943 का बिजली बिल 10/02/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Customer care tried to reach you regarding your account. Please call back 9540515650.,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-3374.online এ যাচাই করুন। সহায়তা নম্বর 9802056751",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://update-7454.xyz மூலம் சரிபார்க்கவும். உதவி: 9403992615",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://update-1009.live.,SUSPICIOUS
Limited time update required to continue services. Click http://secure-4625.site.,SUSPICIOUS
உங்கள் ₹6580 மின்சார கட்டணம் 14/07/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-2893.xyz এ যাচাই করুন। সহায়তা নম্বর 9798756460",LIKELY_SCAM
আপনার ₹29372 টাকার বিদ্যুৎ বিল 13/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-6857.online এ যাচাই করুন। সহায়তা নম্বর 9784683379",LIKELY_SCAM
আপনার ₹67617 টাকার বিদ্যুৎ বিল 26/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear customer, your bank account ending 8582 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://secure-7055.xyz. Contact support 9460962683.",LIKELY_SCAM
Limited time update required to continue services. Click http://login-5249.live.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9266579045.,SUSPICIOUS
আপনার ₹62301 টাকার বিদ্যুৎ বিল 10/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-5066.xyz மூலம் சரிபார்க்கவும். உதவி: 9642223501",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9320456777.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-8798.xyz open kare.",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-2792.click open kare.",LIKELY_SCAM
आपका ₹4858 का बिजली बिल 13/06/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
আপনার ₹79788 টাকার বিদ্যুৎ বিল 21/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹41853 has been paid successfully on 25/09/2026. Transaction ID 31506351.,SAFE
Your package is delayed due to address issues. Track status here http://verify-9804.xyz.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-6499.live এ যাচাই করুন। সহায়তা নম্বর 9837748664",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9192459316.,SUSPICIOUS
আপনার ₹87457 টাকার বিদ্যুৎ বিল 21/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 27/07/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://login-0258.click पर सत्यापन करें। सहायता: 9502127174",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
আপনার ₹49956 টাকার বিদ্যুৎ বিল 24/07/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹68970 has been paid successfully on 23/06/2026. Transaction ID 62353606.,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 13/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://verify-6808.site पर सत्यापन करें। सहायता: 9032351273",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-2588.click এ যাচাই করুন। সহায়তা নম্বর 9825595521",LIKELY_SCAM
உங்கள் ₹91093 மின்சார கட்டணம் 17/01/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-3321.site open kare.",LIKELY_SCAM
"Dear customer, your bank account ending 8409 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-5057.online. Contact support 9380596868.",LIKELY_SCAM
உங்கள் ₹50907 மின்சார கட்டணம் 14/02/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-4928.site এ যাচাই করুন। সহায়তা নম্বর 9165019270",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://login-6825.click.,SUSPICIOUS
Limited time update required to continue services. Click http://refund-9728.click.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 16/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://secure-8983.live पर सत्यापन करें। सहायता: 9531787440",LIKELY_SCAM
"Dear customer, your bank account ending 5169 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://kyc-7295.live. Contact support 9326208589.",LIKELY_SCAM
"Dear customer, your bank account ending 6342 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-2734.online. Contact support 9237808600.",LIKELY_SCAM
आपका ₹22950 का बिजली बिल 15/09/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-4700.online এ যাচাই করুন। সহায়তা নম্বর 9817532216",LIKELY_SCAM
